11/08/2021/18/34/20,4,4,15.13,3.4855,3.4903,3.4884,3.4881,0,22.4,23,22.7,22.7,19.87,0.0,13.95
11/08/2021/18/34/30,4,4,15.17,3.4855,3.4903,3.4886,3.4881,0,22.4,22.7,22.4,22.4,19.85,0.0,13.95
11/08/2021/18/34/40,4,4,15.08,3.4856,3.4903,3.4886,3.4883,0,22.1,22.4,22.1,22.4,19.9,0.0,13.95
11/08/2021/18/34/50,4,4,15.07,3.4856,3.4904,3.4888,3.4885,0,22.7,22.4,22.7,22.4,19.9,0.0,13.95
11/08/2021/18/35/00,4,4,15.12,3.4857,3.4904,3.4888,3.4887,0,22.4,22.7,22.4,22.4,19.89,0.0,13.95
11/08/2021/18/35/10,4,4,15.13,3.4857,3.4906,3.489,3.4888,0,22.1,22.7,22.1,22.4,19.88,0.0,13.95
11/08/2021/18/35/20,4,4,15.04,3.4858,3.4907,3.4892,3.4889,0,22.7,22.7,22.4,22.4,19.93,0.0,13.95
11/08/2021/18/35/30,4,4,15.1,3.486,3.4908,3.4894,3.489,0,22.4,23,22.4,23,19.91,0.0,13.96
11/08/2021/18/35/40,4,4,15.02,3.4862,3.491,3.4895,3.4891,0,22.4,22.4,22.1,22.7,19.96,0.0,13.96
11/08/2021/18/35/50,4,4,15.02,3.4864,3.4912,3.4896,3.4892,0,22.7,23,22.1,22.7,19.97,0.0,13.96
11/08/2021/18/36/00,4,4,15.08,3.4865,3.4914,3.4896,3.4892,0,22.4,22.7,22.4,23,19.95,0.0,13.96
11/08/2021/18/36/10,4,4,15.03,3.4866,3.4915,3.4898,3.4892,0,22.4,22.4,22.7,23,19.98,0.0,13.96
11/08/2021/18/36/20,4,4,15.16,3.4867,3.4916,3.49,3.4893,0,22.4,23,22.4,22.4,19.93,0.0,13.96
11/08/2021/18/36/30,4,4,15.1,3.4868,3.4917,3.4902,3.4894,0,22.1,22.4,22.7,22.4,19.96,0.0,13.96
11/08/2021/18/36/40,4,4,15.09,3.487,3.4917,3.4903,3.4895,0,22.1,23,22.4,23,19.98,0.0,13.96
11/08/2021/18/36/50,4,4,15.07,3.4872,3.4919,3.4905,3.4897,0,22.7,23,22.4,22.4,20,0.0,13.96
11/08/2021/18/37/00,4,4,15.05,3.4873,3.4919,3.4906,3.4899,0,22.1,23,22.4,22.4,20.02,0.0,13.96
11/08/2021/18/37/10,4,4,15.07,3.4875,3.492,3.4907,3.4899,0,22.4,22.4,22.1,22.4,20.02,0.0,13.96
11/08/2021/18/37/20,4,4,15.07,3.4876,3.4921,3.4908,3.49,0,22.1,22.4,22.1,22.4,20.03,0.0,13.96
11/08/2021/18/37/30,4,4,15.13,3.4877,3.4922,3.4909,3.4901,0,22.1,22.4,22.4,22.7,20.01,0.0,13.96
11/08/2021/18/37/40,4,4,15.04,3.4878,3.4922,3.4909,3.4902,0,22.4,22.7,22.1,22.4,20.05,0.0,13.96
11/08/2021/18/37/50,4,4,15.14,3.4879,3.4924,3.491,3.4902,0,22.1,23,22.1,22.7,20.02,0.0,13.96
11/08/2021/18/38/00,4,4,15.07,3.4879,3.4926,3.4911,3.4904,0,22.1,23,22.7,22.7,20.05,0.0,13.96
11/08/2021/18/38/10,4,4,15.11,3.488,3.4927,3.4913,3.4905,0,22.1,22.7,22.7,22.7,20.04,0.0,13.96
11/08/2021/18/38/20,4,4,15.03,3.4881,3.4928,3.4914,3.4907,0,22.4,22.7,22.7,22.7,20.08,0.0,13.96
11/08/2021/18/38/30,4,4,15.12,3.4882,3.4929,3.4915,3.4908,0,22.1,23,22.7,22.4,20.04,0.0,13.96
11/08/2021/18/38/40,4,4,15.13,3.4883,3.493,3.4915,3.4908,0,22.4,23,22.7,23,20.05,0.0,13.96
11/08/2021/18/38/50,4,4,15.03,3.4884,3.4932,3.4917,3.4909,0,22.7,22.4,22.1,22.4,20.09,0.0,13.96
11/08/2021/18/39/01,4,4,15.1,3.4884,3.4934,3.4918,3.491,0,22.1,22.7,22.4,22.4,20.07,0.0,13.96
11/08/2021/18/39/11,4,4,15.1,3.4885,3.4935,3.4918,3.491,0,22.4,22.7,22.4,22.7,20.07,0.0,13.96
11/08/2021/18/39/21,4,4,15.06,3.4887,3.4936,3.492,3.4911,0,22.4,22.4,22.4,22.7,20.1,0.0,13.97
11/08/2021/18/39/31,4,4,15.03,3.4887,3.4936,3.4921,3.4913,0,22.1,22.7,22.4,22.7,20.11,0.0,13.97
11/08/2021/18/39/41,4,4,15.07,3.4889,3.4938,3.4922,3.4914,0,22.7,23,22.4,22.7,20.11,0.0,13.97
11/08/2021/18/39/51,4,4,15.03,3.489,3.4939,3.4923,3.4914,0,22.1,23,22.4,23,20.13,0.0,13.97
11/08/2021/18/40/01,4,4,15.16,3.4891,3.4939,3.4923,3.4915,0,22.7,22.4,22.4,22.7,20.08,0.0,13.97
11/08/2021/18/40/11,4,4,15.04,3.4893,3.4939,3.4924,3.4915,0,22.7,22.7,22.4,22.4,20.15,0.0,13.97
11/08/2021/18/40/21,4,4,15.04,3.4893,3.494,3.4924,3.4915,0,22.4,22.4,22.1,22.7,20.15,0.0,13.97
11/08/2021/18/40/31,4,4,15.16,3.4893,3.4941,3.4924,3.4917,0,22.7,22.4,22.7,23,20.1,0.0,13.97
11/08/2021/18/40/41,4,4,15.13,3.4894,3.4941,3.4925,3.4918,0,22.1,22.7,22.7,22.7,20.12,0.0,13.97
11/08/2021/18/40/51,4,4,15.16,3.4894,3.4942,3.4927,3.4919,0,22.4,22.7,22.1,22.4,20.1,0.0,13.97
11/08/2021/18/41/01,4,4,15.02,3.4895,3.4942,3.4928,3.4921,0,22.1,22.7,22.1,22.4,20.17,0.0,13.97
11/08/2021/18/41/11,4,4,15.13,3.4895,3.4944,3.4928,3.4921,0,22.4,22.7,22.1,22.4,20.12,0.0,13.97
11/08/2021/18/41/21,4,4,15.13,3.4895,3.4946,3.4928,3.4921,0,22.7,23,22.4,22.7,20.12,0.0,13.97
11/08/2021/18/41/31,4,4,15.1,3.4895,3.4947,3.4929,3.4921,0,22.1,22.4,22.4,23,20.13,0.0,13.97
11/08/2021/18/41/41,4,4,15.04,3.4896,3.4949,3.493,3.4923,0,22.1,23,22.7,23,20.17,0.0,13.97
11/08/2021/18/41/51,4,4,15.15,3.4896,3.495,3.4931,3.4923,0,22.4,22.7,22.1,22.7,20.12,0.0,13.97
11/08/2021/18/42/01,4,4,15.11,3.4897,3.4951,3.4932,3.4925,0,22.4,22.7,22.4,23,20.14,0.0,13.97
11/08/2021/18/42/11,4,4,15.05,3.4898,3.4951,3.4932,3.4926,0,22.7,22.7,22.7,23,20.18,0.0,13.97
11/08/2021/18/42/21,4,4,15.14,3.4899,3.4952,3.4934,3.4928,0,22.1,23,22.1,22.7,20.14,0.0,13.97
11/08/2021/18/42/31,4,4,15.14,3.49,3.4954,3.4935,3.4929,0,22.4,22.4,22.7,22.4,20.15,0.0,13.97
11/08/2021/18/42/41,4,4,15.09,3.49,3.4954,3.4935,3.493,0,22.7,23,22.7,22.7,20.17,0.0,13.97
11/08/2021/18/42/51,4,4,15.16,3.4902,3.4954,3.4936,3.4931,0,22.7,22.4,22.4,23,20.15,0.0,13.97
11/08/2021/18/43/01,4,4,15.06,3.4903,3.4954,3.4937,3.4932,0,22.4,22.7,22.7,23,20.2,0.0,13.97
11/08/2021/18/43/11,4,4,15.05,3.4904,3.4954,3.4937,3.4933,0,22.7,23,22.4,22.7,20.21,0.0,13.97
11/08/2021/18/43/21,4,4,15.15,3.4905,3.4956,3.4939,3.4934,0,22.1,22.7,22.4,23,20.18,0.0,13.97
11/08/2021/18/43/31,4,4,15.1,3.4906,3.4957,3.4939,3.4936,0,22.7,23,22.1,22.7,20.21,0.0,13.97
11/08/2021/18/43/41,4,4,15.15,3.4908,3.4959,3.494,3.4938,0,22.7,23,22.1,22.4,20.2,0.0,13.97
11/08/2021/18/43/51,4,4,15.12,3.4909,3.4961,3.4942,3.4939,0,22.4,23,22.1,22.7,20.22,0.0,13.98
11/08/2021/18/44/01,4,4,15.05,3.4909,3.4962,3.4942,3.4939,0,22.4,22.7,22.4,22.4,20.25,0.0,13.98
11/08/2021/18/44/11,4,4,15.1,3.491,3.4964,3.4944,3.4939,0,22.4,22.4,22.1,22.7,20.23,0.0,13.98
11/08/2021/18/44/21,4,4,15.07,3.491,3.4966,3.4945,3.4939,0,22.1,22.4,22.7,22.7,20.24,0.0,13.98
11/08/2021/18/44/31,4,4,15.12,3.4912,3.4967,3.4945,3.4939,0,22.1,22.4,22.4,22.4,20.23,0.0,13.98
11/08/2021/18/44/41,4,4,15.05,3.4913,3.4968,3.4945,3.4941,0,22.7,22.4,22.7,23,20.27,0.0,13.98
11/08/2021/18/44/51,4,4,15.03,3.4915,3.4969,3.4946,3.4943,0,22.4,23,22.1,23,20.29,0.0,13.98
11/08/2021/18/45/01,4,4,15.1,3.4916,3.497,3.4947,3.4943,0,22.7,23,22.1,23,20.27,0.0,13.98
11/08/2021/18/45/11,4,4,15.1,3.4917,3.4971,3.4949,3.4944,0,22.7,23,22.4,23,20.28,0.0,13.98
11/08/2021/18/45/21,4,4,15.09,3.4918,3.4971,3.4949,3.4946,0,22.1,23,22.1,22.7,20.29,0.0,13.98
11/08/2021/18/45/31,4,4,15.12,3.4918,3.4973,3.4951,3.4948,0,22.7,22.7,22.7,22.4,20.27,0.0,13.98
11/08/2021/18/45/41,4,4,15.15,3.4918,3.4974,3.4953,3.4948,0,22.1,22.7,22.7,23,20.26,0.0,13.98
11/08/2021/18/45/51,4,4,15.12,3.492,3.4975,3.4955,3.4948,0,22.7,22.4,22.4,23,20.29,0.0,13.98
11/08/2021/18/46/01,4,4,15.08,3.4921,3.4976,3.4955,3.4949,0,22.7,22.7,22.4,22.4,20.31,0.0,13.98
11/08/2021/18/46/11,4,4,15.08,3.4923,3.4976,3.4955,3.4951,0,22.4,22.7,22.1,23,20.32,0.0,13.98
11/08/2021/18/46/21,4,4,15.13,3.4924,3.4977,3.4955,3.4952,0,22.4,22.4,22.4,23,20.31,0.0,13.98
11/08/2021/18/46/31,4,4,15.04,3.4926,3.4977,3.4956,3.4953,0,22.4,22.4,22.7,22.4,20.36,0.0,13.98
11/08/2021/18/46/41,4,4,15.07,3.4928,3.4979,3.4957,3.4954,0,22.4,22.7,22.1,23,20.36,0.0,13.98
11/08/2021/18/46/51,4,4,15.11,3.4929,3.4981,3.4957,3.4956,0,22.4,23,22.1,22.7,20.35,0.0,13.98
11/08/2021/18/47/01,4,4,15.17,3.493,3.4983,3.4959,3.4957,0,22.1,22.4,22.1,22.4,20.33,0.0,13.98
11/08/2021/18/47/11,4,4,15.09,3.4931,3.4983,3.4959,3.4959,0,22.7,22.7,22.4,22.7,20.37,0.0,13.98
11/08/2021/18/47/21,4,4,15.12,3.4932,3.4983,3.496,3.4961,0,22.4,23,22.7,22.4,20.36,0.0,13.98
11/08/2021/18/47/31,4,4,15.05,3.4933,3.4984,3.496,3.4962,0,22.7,23,22.7,22.7,20.4,0.0,13.98
11/08/2021/18/47/41,4,4,15.15,3.4933,3.4985,3.4962,3.4962,0,22.1,23,22.1,22.7,20.36,0.0,13.98
11/08/2021/18/47/51,4,4,15.16,3.4934,3.4985,3.4964,3.4963,0,22.4,22.7,22.7,22.7,20.36,0.0,13.98
11/08/2021/18/48/01,4,4,15.16,3.4935,3.4986,3.4965,3.4963,0,22.4,22.4,22.4,22.4,20.37,0.0,13.98
11/08/2021/18/48/11,4,4,15.05,3.4936,3.4987,3.4967,3.4964,0,22.1,22.4,22.7,22.7,20.42,0.0,13.99
11/08/2021/18/48/21,4,4,15.07,3.4937,3.4989,3.4968,3.4965,0,22.7,23,22.4,23,20.42,0.0,13.99
11/08/2021/18/48/31,4,4,15.09,3.4939,3.499,3.4969,3.4967,0,22.7,22.4,22.7,23,20.42,0.0,13.99
11/08/2021/18/48/41,4,4,15.02,3.494,3.499,3.497,3.4968,0,22.4,22.7,22.7,22.4,20.46,0.0,13.99
11/08/2021/18/48/51,4,4,15.08,3.4941,3.4992,3.4972,3.4969,0,22.1,22.7,22.4,23,20.44,0.0,13.99
11/08/2021/18/49/01,4,4,15.15,3.4942,3.4992,3.4973,3.497,0,22.7,22.7,22.7,22.7,20.41,0.0,13.99
11/08/2021/18/49/11,4,4,15.11,3.4944,3.4993,3.4974,3.4972,0,22.7,23,22.4,23,20.44,0.0,13.99
11/08/2021/18/49/21,4,4,15.1,3.4946,3.4995,3.4975,3.4972,0,22.7,23,22.7,22.4,20.46,0.0,13.99
11/08/2021/18/49/31,4,4,15.12,3.4946,3.4996,3.4977,3.4972,0,22.1,22.4,22.4,22.4,20.45,0.0,13.99
11/08/2021/18/49/41,4,4,15.06,3.4948,3.4996,3.4977,3.4974,0,22.4,22.4,22.7,22.4,20.49,0.0,13.99
11/08/2021/18/49/51,4,4,15.14,3.4949,3.4997,3.4979,3.4975,0,22.7,22.7,22.7,22.4,20.46,0.0,13.99
11/08/2021/18/50/01,4,4,15.02,3.4951,3.4998,3.498,3.4975,0,22.4,22.4,22.4,22.7,20.53,0.0,13.99
11/08/2021/18/50/11,4,4,15.06,3.4951,3.4999,3.4982,3.4976,0,22.4,23,22.7,22.7,20.51,0.0,13.99
11/08/2021/18/50/21,4,4,15.16,3.4952,3.5001,3.4983,3.4977,0,22.7,23,22.1,22.7,20.47,0.0,13.99
11/08/2021/18/50/31,4,4,15.05,3.4954,3.5001,3.4985,3.4977,0,22.7,22.7,22.1,22.7,20.53,0.0,13.99
11/08/2021/18/50/41,4,4,15.11,3.4955,3.5002,3.4985,3.4979,0,22.1,22.4,22.7,22.4,20.51,0.0,13.99
11/08/2021/18/50/51,4,4,15.17,3.4956,3.5004,3.4986,3.498,0,22.4,22.4,22.1,22.7,20.5,0.0,13.99
11/08/2021/18/51/01,4,4,15.07,3.4957,3.5005,3.4987,3.4982,0,22.1,23,22.1,22.4,20.54,0.0,13.99
11/08/2021/18/51/11,4,4,15.15,3.4958,3.5005,3.4988,3.4983,0,22.7,22.4,22.7,23,20.52,0.0,13.99
11/08/2021/18/51/21,4,4,15.08,3.496,3.5007,3.4989,3.4985,0,22.7,22.7,22.7,23,20.56,0.0,13.99
11/08/2021/18/51/31,4,4,15.09,3.4962,3.5007,3.4989,3.4985,0,22.7,23,22.1,22.7,20.57,0.0,13.99
11/08/2021/18/51/41,4,4,15.03,3.4962,3.5009,3.4991,3.4986,0,22.7,23,22.7,23,20.59,0.0,13.99
11/08/2021/18/51/51,4,4,15.06,3.4963,3.501,3.4993,3.4987,0,22.1,22.4,22.7,22.4,20.59,0.0,14
11/08/2021/18/52/01,4,4,15.09,3.4964,3.501,3.4994,3.4987,0,22.1,22.7,22.1,22.4,20.58,0.0,14
11/08/2021/18/52/11,4,4,15.16,3.4966,3.5012,3.4996,3.4989,0,22.4,23,22.4,22.7,20.56,0.0,14
11/08/2021/18/52/21,4,4,15.11,3.4967,3.5014,3.4997,3.4989,0,22.1,22.4,22.7,22.7,20.59,0.0,14
11/08/2021/18/52/31,4,4,15.09,3.4968,3.5015,3.4998,3.499,0,22.4,23,22.7,22.7,20.61,0.0,14
11/08/2021/18/52/41,4,4,15.13,3.4969,3.5017,3.4999,3.4991,0,22.1,22.7,22.7,22.4,20.6,0.0,14
11/08/2021/18/52/51,4,4,15.08,3.497,3.5019,3.5001,3.4992,0,22.7,23,22.4,23,20.62,0.0,14
11/08/2021/18/53/01,4,4,15.16,3.4972,3.5019,3.5003,3.4992,0,22.7,22.4,22.1,23,20.6,0.0,14
11/08/2021/18/53/11,4,4,15.06,3.4973,3.5019,3.5003,3.4993,0,22.1,23,22.7,22.7,20.65,0.0,14
11/08/2021/18/53/21,4,4,15.12,3.4975,3.502,3.5005,3.4994,0,22.4,22.7,22.1,22.7,20.64,0.0,14
11/08/2021/18/53/31,4,4,15.03,3.4976,3.5021,3.5007,3.4996,0,22.7,22.4,22.4,22.4,20.68,0.0,14
11/08/2021/18/53/41,4,4,15.04,3.4977,3.5023,3.5008,3.4997,0,22.7,23,22.4,22.4,20.69,0.0,14
11/08/2021/18/53/51,4,4,15.12,3.4979,3.5023,3.501,3.4998,0,22.7,23,22.1,22.7,20.67,0.0,14
11/08/2021/18/54/01,4,4,15.09,3.498,3.5023,3.5012,3.4999,0,22.1,22.7,22.1,22.4,20.69,0.0,14
11/08/2021/18/54/11,4,4,15.15,3.4981,3.5023,3.5013,3.5,0,22.4,23,22.7,23,20.67,0.0,14
11/08/2021/18/54/21,4,4,15.02,3.4981,3.5025,3.5014,3.5002,0,22.4,22.7,22.1,23,20.72,0.0,14
11/08/2021/18/54/31,4,4,15.15,3.4982,3.5026,3.5015,3.5003,0,22.1,23,22.4,23,20.67,0.0,14
11/08/2021/18/54/41,4,4,15.11,3.4984,3.5028,3.5015,3.5004,0,22.7,22.7,22.7,23,20.7,0.0,14
11/08/2021/18/54/51,4,4,15.06,3.4985,3.5029,3.5017,3.5005,0,22.1,22.4,22.7,22.7,20.73,0.0,14
11/08/2021/18/55/01,4,4,15.11,3.4986,3.503,3.5017,3.5005,0,22.4,23,22.4,22.7,20.72,0.0,14
11/08/2021/18/55/11,4,4,15.13,3.4988,3.5031,3.5018,3.5007,0,22.1,22.4,22.1,22.4,20.72,0.0,14
11/08/2021/18/55/21,4,4,15.11,3.499,3.5031,3.502,3.5008,0,22.4,22.7,22.4,22.7,20.74,0.0,14
11/08/2021/18/55/32,4,4,15.04,3.499,3.5033,3.502,3.5008,0,22.4,22.4,22.4,22.4,20.77,0.0,14.01
11/08/2021/18/55/42,4,4,15.16,3.4991,3.5033,3.5021,3.5008,0,22.7,23,22.7,23,20.73,0.0,14.01
11/08/2021/18/55/52,4,4,15.12,3.4993,3.5034,3.5022,3.501,0,22.7,23,22.7,23,20.76,0.0,14.01
11/08/2021/18/56/02,4,4,15.03,3.4995,3.5034,3.5022,3.501,0,22.1,22.7,22.4,22.7,20.81,0.0,14.01
11/08/2021/18/56/12,4,4,15.03,3.4995,3.5035,3.5023,3.501,0,22.7,22.4,22.4,22.7,20.81,0.0,14.01
11/08/2021/18/56/22,4,4,15.14,3.4996,3.5037,3.5024,3.5012,0,22.7,22.7,22.7,23,20.77,0.0,14.01
11/08/2021/18/56/32,4,4,15.02,3.4996,3.5038,3.5025,3.5014,0,22.1,22.4,22.1,22.7,20.82,0.0,14.01
11/08/2021/18/56/42,4,4,15.11,3.4996,3.504,3.5027,3.5015,0,22.1,22.7,22.4,22.7,20.78,0.0,14.01
11/08/2021/18/56/52,4,4,15.14,3.4998,3.5042,3.5028,3.5015,0,22.4,23,22.7,22.4,20.78,0.0,14.01
11/08/2021/18/57/02,4,4,15.05,3.5,3.5043,3.5029,3.5015,0,22.7,23,22.4,22.4,20.83,0.0,14.01
11/08/2021/18/57/12,4,4,15.16,3.5001,3.5043,3.503,3.5016,0,22.4,22.7,22.7,22.4,20.79,0.0,14.01
11/08/2021/18/57/22,4,4,15.1,3.5001,3.5043,3.5031,3.5017,0,22.7,23,22.4,23,20.82,0.0,14.01
11/08/2021/18/57/32,4,4,15.11,3.5003,3.5044,3.5031,3.5019,0,22.1,23,22.4,22.4,20.83,0.0,14.01
11/08/2021/18/57/42,4,4,15.14,3.5004,3.5045,3.5031,3.502,0,22.7,22.4,22.1,22.4,20.82,0.0,14.01
11/08/2021/18/57/52,4,4,15.17,3.5005,3.5045,3.5032,3.5021,0,22.7,22.7,22.1,22.7,20.81,0.0,14.01
11/08/2021/18/58/02,4,4,15.16,3.5006,3.5046,3.5034,3.5022,0,22.4,22.7,22.1,22.7,20.82,0.0,14.01
11/08/2021/18/58/12,4,4,15.09,3.5007,3.5047,3.5034,3.5022,0,22.4,22.7,22.7,22.4,20.86,0.0,14.01
11/08/2021/18/58/22,4,4,15.17,3.5008,3.5048,3.5034,3.5024,0,22.4,23,22.1,22.7,20.83,0.0,14.01
11/08/2021/18/58/32,4,4,15.1,3.5009,3.5048,3.5035,3.5025,0,22.7,23,22.4,22.4,20.87,0.0,14.01
11/08/2021/18/58/42,4,4,15.03,3.5009,3.5049,3.5036,3.5027,0,22.1,22.4,22.4,22.4,20.9,0.0,14.01
11/08/2021/18/58/52,4,4,15.1,3.5011,3.505,3.5037,3.5028,0,22.7,22.7,22.4,22.7,20.88,0.0,14.01
11/08/2021/18/59/02,4,4,15.02,3.5013,3.505,3.5039,3.503,0,22.1,22.7,22.7,23,20.93,0.0,14.01
11/08/2021/18/59/12,4,4,15.13,3.5015,3.5051,3.504,3.5031,0,22.4,22.4,22.1,22.4,20.9,0.0,14.01
11/08/2021/18/59/22,4,4,15.12,3.5015,3.5053,3.5042,3.5033,0,22.7,22.7,22.1,22.7,20.9,0.0,14.01
11/08/2021/18/59/32,4,4,15.07,3.5016,3.5053,3.5043,3.5034,0,22.7,22.4,22.1,22.4,20.93,0.0,14.01
11/08/2021/18/59/42,4,4,15.13,3.5018,3.5054,3.5043,3.5035,0,22.4,23,22.4,22.7,20.92,0.0,14.02
11/08/2021/18/59/52,4,4,15.11,3.5018,3.5056,3.5043,3.5035,0,22.1,23,22.1,22.7,20.92,0.0,14.02
11/08/2021/19/00/02,4,4,15.07,3.5019,3.5056,3.5044,3.5037,0,22.4,22.7,22.1,23,20.95,0.0,14.02
11/08/2021/19/00/12,4,4,15.12,3.502,3.5058,3.5045,3.5039,0,22.7,22.7,22.4,22.7,20.93,0.0,14.02
11/08/2021/19/00/22,4,4,15.04,3.5021,3.5059,3.5045,3.5041,0,22.4,22.7,22.7,22.7,20.97,0.0,14.02
11/08/2021/19/00/32,4,4,15.07,3.5023,3.506,3.5047,3.5043,0,22.1,23,22.4,23,20.97,0.0,14.02
11/08/2021/19/00/42,4,4,15.09,3.5025,3.5061,3.5048,3.5044,0,22.7,23,22.4,22.7,20.98,0.0,14.02
11/08/2021/19/00/52,4,4,15.05,3.5026,3.5062,3.505,3.5045,0,22.7,23,22.4,23,21,0.0,14.02
11/08/2021/19/01/02,4,4,15.06,3.5026,3.5062,3.5051,3.5046,0,22.4,23,22.4,22.4,21,0.0,14.02
11/08/2021/19/01/12,4,4,15.06,3.5026,3.5064,3.5052,3.5047,0,22.1,22.4,22.7,22.4,21,0.0,14.02
11/08/2021/19/01/22,4,4,15.17,3.5028,3.5065,3.5053,3.5047,0,22.7,22.7,22.4,23,20.96,0.0,14.02
11/08/2021/19/01/32,4,4,15.14,3.503,3.5066,3.5055,3.5047,0,22.4,22.7,22.7,22.7,20.99,0.0,14.02
11/08/2021/19/01/42,4,4,15.13,3.503,3.5068,3.5057,3.5048,0,22.1,22.4,22.7,23,20.99,0.0,14.02
11/08/2021/19/01/52,4,4,15.17,3.5032,3.5068,3.5057,3.5049,0,22.7,23,22.7,22.4,20.99,0.0,14.02
11/08/2021/19/02/02,4,4,15.08,3.5032,3.507,3.5059,3.5051,0,22.1,22.4,22.4,22.7,21.03,0.0,14.02
11/08/2021/19/02/12,4,4,15.03,3.5032,3.5071,3.5059,3.5051,0,22.1,23,22.4,23,21.05,0.0,14.02
11/08/2021/19/02/22,4,4,15.11,3.5033,3.5072,3.506,3.5052,0,22.1,23,22.4,22.4,21.02,0.0,14.02
11/08/2021/19/02/32,4,4,15.12,3.5033,3.5072,3.5061,3.5054,0,22.4,23,22.4,23,21.02,0.0,14.02
11/08/2021/19/02/42,4,4,15.09,3.5035,3.5073,3.5063,3.5055,0,22.1,22.7,22.4,23,21.04,0.0,14.02
11/08/2021/19/02/52,4,4,15.08,3.5036,3.5074,3.5065,3.5056,0,22.1,23,22.7,22.7,21.05,0.0,14.02
11/08/2021/19/03/02,4,4,15.12,3.5036,3.5074,3.5067,3.5057,0,22.4,22.4,22.4,23,21.04,0.0,14.02
11/08/2021/19/03/12,4,4,15.05,3.5038,3.5074,3.5069,3.5058,0,22.1,23,22.1,22.7,21.08,0.0,14.02
11/08/2021/19/03/22,4,4,15.09,3.504,3.5074,3.5071,3.506,0,22.4,23,22.7,23,21.08,0.0,14.02
11/08/2021/19/03/32,4,4,15.03,3.5041,3.5074,3.5072,3.506,0,22.7,22.4,22.1,22.4,21.11,0.0,14.02
11/08/2021/19/03/42,4,4,15.1,3.5042,3.5074,3.5072,3.5062,0,22.7,22.4,22.7,22.7,21.09,0.0,14.03
11/08/2021/19/03/52,4,4,15.04,3.5044,3.5075,3.5072,3.5063,0,22.1,22.4,22.4,22.4,21.12,0.0,14.03
11/08/2021/19/04/02,4,4,15.13,3.5045,3.5076,3.5073,3.5064,0,22.7,23,22.1,22.7,21.09,0.0,14.03
11/08/2021/19/04/12,4,4,15.05,3.5046,3.5078,3.5074,3.5066,0,22.7,23,22.1,22.7,21.13,0.0,14.03
11/08/2021/19/04/22,4,4,15.07,3.5047,3.5079,3.5074,3.5066,0,22.4,23,22.4,22.4,21.13,0.0,14.03
11/08/2021/19/04/32,4,4,15.06,3.5049,3.5079,3.5075,3.5068,0,22.4,22.4,22.4,22.7,21.15,0.0,14.03
11/08/2021/19/04/42,4,4,15.09,3.5051,3.5081,3.5076,3.5068,0,22.4,22.4,22.7,23,21.15,0.0,14.03
11/08/2021/19/04/52,4,4,15.04,3.5052,3.5083,3.5076,3.507,0,22.7,22.7,22.7,22.4,21.18,0.0,14.03
11/08/2021/19/05/02,4,4,15.16,3.5052,3.5084,3.5076,3.5072,0,22.7,22.4,22.7,22.4,21.13,0.0,14.03
11/08/2021/19/05/12,4,4,15.11,3.5054,3.5086,3.5077,3.5074,0,22.4,22.4,22.1,23,21.16,0.0,14.03
11/08/2021/19/05/22,4,4,15.12,3.5055,3.5088,3.5077,3.5075,0,22.1,23,22.1,22.4,21.16,0.0,14.03
11/08/2021/19/05/32,4,4,15.1,3.5056,3.509,3.5078,3.5077,0,22.1,22.4,22.1,22.7,21.18,0.0,14.03
11/08/2021/19/05/42,4,4,15.16,3.5057,3.5092,3.508,3.5078,0,22.1,22.4,22.4,22.7,21.16,0.0,14.03
11/08/2021/19/05/52,4,4,15.15,3.5058,3.5093,3.508,3.508,0,22.1,22.7,22.4,22.7,21.17,0.0,14.03
11/08/2021/19/06/02,4,4,15.14,3.5059,3.5094,3.5081,3.5081,0,22.1,22.4,22.7,22.4,21.18,0.0,14.03
11/08/2021/19/06/12,4,4,15.08,3.506,3.5095,3.5083,3.5082,0,22.7,23,22.4,22.7,21.21,0.0,14.03
11/08/2021/19/06/22,4,4,15.11,3.5062,3.5096,3.5084,3.5084,0,22.1,22.7,22.4,22.4,21.21,0.0,14.03
11/08/2021/19/06/32,4,4,15.13,3.5062,3.5097,3.5085,3.5086,0,22.4,22.7,22.4,22.7,21.2,0.0,14.03
11/08/2021/19/06/42,4,4,15.12,3.5063,3.5099,3.5086,3.5087,0,22.7,22.4,22.7,22.7,21.22,0.0,14.03
11/08/2021/19/06/52,4,4,15.05,3.5065,3.51,3.5087,3.5087,0,22.4,22.4,22.4,23,21.26,0.0,14.03
11/08/2021/19/07/02,4,4,15.07,3.5066,3.5101,3.5089,3.5087,0,22.7,22.4,22.7,22.7,21.26,0.0,14.03
11/08/2021/19/07/12,4,4,15.04,3.5068,3.5103,3.5089,3.5087,0,22.4,22.7,22.1,22.4,21.28,0.0,14.03
11/08/2021/19/07/22,4,4,15.07,3.5069,3.5103,3.5091,3.5088,0,22.7,22.7,22.7,22.7,21.28,0.0,14.04
11/08/2021/19/07/32,4,4,15.14,3.507,3.5104,3.5092,3.5088,0,22.4,22.4,22.4,23,21.25,0.0,14.04
11/08/2021/19/07/42,4,4,15.1,3.507,3.5104,3.5094,3.509,0,22.1,22.4,22.1,23,21.27,0.0,14.04
11/08/2021/19/07/52,4,4,15.12,3.5071,3.5104,3.5095,3.5091,0,22.4,22.7,22.4,22.4,21.27,0.0,14.04
