09/08/2021/23/07/34,4,4,-9.82,3.4261,3.4275,3.4289,3.4268,0,26.7,26.7,26.4,26.7,27.29,0.0,13.71
09/08/2021/23/07/44,4,4,-9.84,3.426,3.4274,3.4287,3.4266,0,26.7,26.7,26.4,26.7,27.29,0.0,13.71
09/08/2021/23/07/54,4,4,-9.82,3.426,3.4272,3.4287,3.4264,0,26.4,26.7,26.7,26.1,27.28,0.0,13.71
09/08/2021/23/08/04,4,4,-9.83,3.4259,3.4271,3.4285,3.4264,0,26.4,27,26.4,26.1,27.28,0.0,13.71
09/08/2021/23/08/14,4,4,-9.8,3.4257,3.4269,3.4284,3.4262,0,26.1,27,26.7,26.7,27.25,0.0,13.71
09/08/2021/23/08/24,4,4,-9.92,3.4255,3.4269,3.4283,3.4261,0,26.1,27,26.4,26.7,27.29,0.0,13.71
09/08/2021/23/08/34,4,4,-9.87,3.4254,3.4269,3.4282,3.4259,0,26.4,26.4,26.4,26.1,27.26,0.0,13.71
09/08/2021/23/08/44,4,4,-9.85,3.4254,3.4267,3.4281,3.4258,0,26.4,26.7,26.7,26.4,27.25,0.0,13.71
09/08/2021/23/08/54,4,4,-9.83,3.4252,3.4265,3.4281,3.4258,0,26.4,26.7,26.4,26.7,27.22,0.0,13.71
09/08/2021/23/09/04,4,4,-9.84,3.4251,3.4264,3.428,3.4256,0,26.4,26.4,26.4,26.1,27.22,0.0,13.71
